PREVENTS	It becomes common to wear a disposable face <s> Medical Device </s> to protect from <o> Disease or Syndrome </o> (COVID-19) amid this pandemic.
INTERACTS_WITH	Effects of <s> Organic Chemical </s> and coprine on rat brain <o> Amino Acid, Peptide, or Protein </o> hydroxylation in vivo.
ASSOCIATED_WITH	The level of <s> Amino Acid, Peptide, or Protein </s> in <o> Disease or Syndrome </o> was significantly elevated, as compared with DM, SMA, and control groups.
CAUSES	The observations demonstrated that PND and PNN protect neurons against <s> Organic Chemical </s>-induced <o> Cell Function </o> via regulating the apoptotic related genes.
INTERACTS_WITH	Effects of diastereoisomers of 1,25-dihydroxyvitamin D3-26,23-<s> Organic Chemical </s> on alkaline phosphatase and <o> Amino Acid, Peptide, or Protein </o> synthesis in osteoblastic cells.
NotValid	METABOLISM OF <s> Amino Acid, Peptide, or Protein </s> DEPENDENT ON 3,5-125-I AND 3,5-131-<o> Gene or Genome </o>.
PROCESS_OF	Complete rupture of the uterus with extrusion of the fetus into the peritoneal cavity is associated with high fetal mortality and with <s> Pathologic Function </s> in the <o> Human </o>.
NotValid	A fraction of <o> Biologically Active Substance </o> and gp160(t) appeared to be proteolytically cleaved, and a <s> Cell Function </s> product corresponding in size to gp120 was identified in the culture medium.
NotValid	Functional and morphological abnormalities of the parathyroid glands as late effects of <s> Therapeutic or Preventive Procedure </s> for benign <o> Disease or Syndrome </o>.
NotValid	The binding of <o> Amino Acid, Peptide, or Protein </o> to the ECM is negligible when the ECM has been pretreated with heparinase or <s> Amino Acid, Peptide, or Protein </s> suggesting that the mitogen is interacting with a heparin-like glycosaminoglycan in the ECM.
COMPARED_WITH	An analysis of variance (ANOVA) comparing the effects of <s> Organic Chemical </s> and <o> Medical Device </o> on retinal vein diameters showed a significant interaction between time and treatment (P = 0.03).
NotValid	After photoexcitation, the excited state intramolecular <s> Element, Ion, or Isotope </s> transfer (ESIPT) is indicated by a large Stokes shifted emission (approximately 10,600 cm-1) in all the nonpolar and polar solvents used, except in <o> Inorganic Chemical </o> and ethylene glycol (EG).
CAUSES	The present study utilized a rodent model of <s> Organic Chemical </s>-induced <o> Disease or Syndrome </o> to determine whether a glial modulating agent, propentofylline, could attenuate vincristine-induced mechanical allodynia.
AFFECTS	Moreover, the effect of the <s> Hormone </s> on <o> Molecular Function </o> cannot be expressed in the presence of E2 since they either could not compete with the natural ligand in binding to the ER or that E2 down-regulates its own receptor.
STIMULATES	<s> Hormone </s>-INDUCED <o> Gene or Genome </o> ACTIVITY IN RAT KIDNEY.
NotValid	When the relationship between the amino acid and nitrogen digestibilities at the level of ileum is considered, the values were found to be similar to that of nitrogen in the case of tryptophan, higher for isoleucine, valine (both 2-3 units), cystine, histidine, leucine, <s> Amino Acid, Peptide, or Protein </s> (all 5-6 units) and phenylalanine (10 units) and lower only for lysine and <o> Amino Acid, Peptide, or Protein </o> (7-8 dig. units).
NotValid	New Process Combining Fe-Based Chemical Looping and Biomass Pyrolysis for Cogeneration of <s> Element, Ion, or Isotope </s>, Biochar, Bio-Oil and Electricity with In-Suit CO 2 <o> Pathologic Function </o>.
NotValid	The synthesis of <s> Amino Acid, Peptide, or Protein </s> is also inhibited by <o> Antibiotic </o>, but the uptake of several amino acids into the lysine-rich histone fraction seems less sensitive to puromycin inhibition than is uptake into the arginine-rich histones or other proteins of the nucleus.
PRODUCES	In rabbits immunized with intact bacteria, the <s> Organism Function </s> to the enterobacterial common antigen (ECA) predominantly consists of the production of immunoglobulin M <o> Immunologic Factor </o>.
AUGMENTS	Chronic <s> Organic Chemical </s>-induced <o> Body Part, Organ, or Organ Component </o> abnormalities and behavioral changes could be mediated through these asialogangliosides.
ASSOCIATED_WITH	Gene Ontology and Kyoto Encyclopedia of Genes and Genomes pathway analyses showed that these differentially expressed <o> Amino Acid, Peptide, or Protein </o> were predominantly involved in <s> Pathologic Function </s>, including complement and coagulation cascades, as well as chemokine signaling pathways.
STIMULATES	Intravenous injection of phenoxybenzamine, choline 2,6-xylyl ether bromide (xylocholine, TM 10), <s> Organic Chemical </s> or dihydroergotamine increases the <o> Pharmacologic Substance </o> activity of blood plasma, collected from cats under chloralose anaesthesia.
INTERACTS_WITH	The reduction in binding sites available for <s> Amino Acid, Peptide, or Protein </s> using plasma solutions as compared to buffer solutions could be explained by the competition of other <o> Amino Acid, Peptide, or Protein </o> with ATIII for the heparinized surface.
NotValid	These studies support the notion that the Con A-induced suppressor cell is confined to a distinct T cell subset in <s> Organism Attribute </s> and that T-T interactions are important in the overall expression of the <o> Organism Function </o>.
TREATS	Balloon valvuloplasty and <s> Therapeutic or Preventive Procedure </s> in <o> Disease or Syndrome </o>.
PROCESS_OF	To test the hypothesis that intrahepatic cholestasis of pregnancy represent an abnormal reaction to estrogens in genetically predisposed individuals, the sulfobromophthalein disappearance curve from blood was compared before and after ethinyl estradiol administration (0.1 mg/day, during 6 days) in multiparous <o> Human </o> with or without a past history of intrahepatic cholestasis of pregnancy, and in <s> Finding </s> women and men with or without a familial history of the disease.
TREATS	The authors offer a critical review of eight cases of <o> Disease or Syndrome </o> and Crohn's disease (regional ileitis) managed with medical <s> Therapeutic or Preventive Procedure </s>, and eleven like cases treated surgically, during the last ten years.
NotValid	A schematic <s> Therapeutic or Preventive Procedure </s> cannot prevent the development of <o> Pathologic Function </o> with a sufficient degree of certainty; for instance, in certain cases the administration of atropine alone will still worsen the course of a complication.
INTERACTS_WITH	These results suggest that hepatic <s> Amino Acid, Peptide, or Protein </s> may be an important modulator of in vivo activity of <o> Amino Acid, Peptide, or Protein </o>.
INTERACTS_WITH	Study of the effect of <s> Hormone </s> on the <o> Amino Acid, Peptide, or Protein </o> activity of melanoma S 91 in mice.
PRECEDES	Twice as many occluded infarct-related arteries opened after rt-PA compared with SK at the time of each of seven <o> Diagnostic Procedure </o> obtained during the first 90 min after commencing <s> Therapeutic or Preventive Procedure </s>.
NotValid	As such, combined therapy of beta-blockers and <s> Amino Acid, Peptide, or Protein </s> may be of interest in the <o> Therapeutic or Preventive Procedure </o> of postmenopausal osteoporosis.
INTERACTS_WITH	Effect of <o> Organic Chemical </o> on the phagocytic activity of the reticulo-<s> Amino Acid, Peptide, or Protein </s> system.
ADMINISTERED_TO	Cerebral concentrations of neurotransmitters: noradrenaline, dopamine, serotonin and GABA were assayed in male <o> Mammal </o> receiving either a single dose of <s> Organic Chemical </s>, or a prolonged treatment with the drug (twice daily for 21 days, im), leading to tolerance development.
ADMINISTERED_TO	Thirty male <o> Mammal </o> aged 15 weeks were assigned to either an experimental group (n = 15) that underwent <s> Therapeutic or Preventive Procedure </s> during tooth movement, or a control group (n = 15).
USES	Chronic <s> Therapeutic or Preventive Procedure </s> with <o> Pharmacologic Substance </o> (in 10 patients) reduced daytime blood pressure, but had little effect during the night-time or early morning.
PROCESS_OF	The site of simulated <s> Pathologic Function </s> could be identified in all five <o> Human </o>.
PROCESS_OF	The clinical histories of two <o> Human </o> who had severe hypertension and <s> Pathologic Function </s> of the renal arteries are reported.
COEXISTS_WITH	This study analyses the clinical, radiological, evolutive, and immunogenetical characteristics of a series of patients diagnosed with remitting seronegative symmetrical <o> Disease or Syndrome </o> with <s> Sign or Symptom </s> (RS3PE) syndrome.
PROCESS_OF	The <s> Pathologic Function </s> of the male pseudohermaphroditism in the mouse with X-linked testicular feminization (Tfm) has been investigated by comparing testosterone formation, the effects of androgen administration, and the metabolism of testosterone-1,2-(3)H in normal <o> Mammal </o> and Tfm mice of varying ages.
NotValid	The 1,25-<s> Pharmacologic Substance </s> level was within the normal adult range but was probably inappropriately low for an <o> Age Group </o>.
TREATS	Analysis of T cell subsets in <o> Patient or Disabled Group </o> treated with <s> Pharmacologic Substance </s>.
NotValid	Comparative mitogenic and galactopoietic effects of <o> Amino Acid, Peptide, or Protein </o>, <s> Amino Acid, Peptide, or Protein </s> and Des-3-IGF-I in bovine mammary gland in vitro.
NotValid	<s> Biologic Function </s> and coordination improve as <o> Human </o> age.
PREDISPOSES	BACKGROUND: PCA3, a <s> Biologically Active Substance </s>, has been approved as a potential urinary biomarker for <o> Neoplastic Process </o>.
PREDISPOSES	In our study, we aimed to investigate ischemia modified <s> Amino Acid, Peptide, or Protein </s> (IMA) as an <o> Cell or Molecular Dysfunction </o> marker, as well as other oxidant and antioxidant markers that have not been evaluated in children with celiac disease.
TREATS	A technique for <s> Therapeutic or Preventive Procedure </s> of the lateral pharyngeal wall, with a buccal mucosal rotation flap is presented for use in <o> Patient or Disabled Group </o> following extensive resections of the lateral pharyngeal wall with partial mandiblectomy.
COEXISTS_WITH	Hemorrhagic <s> Disease or Syndrome </s> in <o> Disease or Syndrome </o>.
INTERACTS_WITH	Effects of <o> Amino Acid, Peptide, or Protein </o> and various convulsion-inducing agents on the P32 content of brain phospholipids, <s> Amino Acid, Peptide, or Protein </s> and total acid-soluble phosphorus compounds.
NotValid	Correlation between urethrovesical anatomy and <s> Finding </s> in female <o> Disease or Syndrome </o> before and after operation: urethrocystographic and urethrocystometric evaluation.
COEXISTS_WITH	<s> Organic Chemical </s> in <o> Hazardous or Poisonous Substance </o>: pipe smoking experiments.
USES	Restrictional endonuclease Bam HI, practically free of unspecific nucleases, was isolated after <s> Therapeutic or Preventive Procedure </s> of cells, precipitation of the restrictases with <o> Pharmacologic Substance </o> and chromatography on DEAE cellulose.
PRECEDES	Sequential thoracic CT-scanning was performed for 14 patients presenting with residual mediastinal masses on <o> Diagnostic Procedure </o> after <s> Therapeutic or Preventive Procedure </s> of stage I and II Hodgkin's disease (HD).
NotValid	In addition, chronic infection is characterized by the presence of functionally and phenotypically altered NK and T cell <s> Clinical Attribute </s> that are unable to clear the virus but most likely contribute to the ongoing <o> Disease or Syndrome </o>.
NotValid	This case illustrates a pharmacokinetic interaction between the tricyclic antidepressant, nortriptyline, and the antituberculosis <o> Pharmacologic Substance </o>, <s> Antibiotic </s>.
LOCATION_OF	RESULTS: In 18 of 142 patients in whom BP showed an <s> Body Part, Organ, or Organ Component </s> -confined <o> Neoplastic Process </o>, the tumor was unresectable (pT4) at the time of surgery.
PRECEDES	Our experience with <o> Disease or Syndrome </o> (free wall, septum, papillary muscle) during the last six years is summarized with special reference to the significance and the differential diagnosis of systolic regurgitant murmurs after <s> Disease or Syndrome </s>.
COEXISTS_WITH	Similar immunofluorescent findings in psoriatic <s> Finding </s> and nonpsoriatic parakeratotic lesions suggest that immunoglobulin binding in psoriatic <o> Pathologic Function </o> is not a significant event in the pathogenesis of psoriatic lesions.
INTERACTS_WITH	Effect of <s> Hormone </s> upon the tissue synthesis of <o> Amino Acid, Peptide, or Protein </o>.
NotValid	<o> Cell </o> of a given mating type were prelabelled with [3H]<s> Biologically Active Substance </s> and mixed with unlabelled complementary cells.
COEXISTS_WITH	Regarding the PDHc-specific reaction, the presence of <s> Inorganic Chemical </s> induces large scale conformational changes in the <o> Enzyme </o>.
INHIBITS	Inhibition of <o> Gene or Genome </o> by <s> Organic Chemical </s>.
ISA	Kaempferol (KF), a <o> Organic Chemical </o> -type <s> Organic Chemical </s> present in a large number of fruits and vegetables, was shown to regulate both energy metabolism and inflammation.
NotValid	On the other hand, a significant level of MBS <o> Molecular Function </o> at Thr-641, an inhibitory site, was observed in the resting state for both skinned and intact fibres and the <s> Pharmacologic Substance </s> stimulation did not significantly alter the MBS phosphorylation level at Thr-641.
ADMINISTERED_TO	Chronic <s> Organic Chemical </s> administration to <o> Mammal </o> did not alter either the behavioural syndrome induced by 8-hydroxy-2-dipropylaminotetralin (8-OH-DPAT, 1.0 mg/kg), an index of postsynaptic 5-HT1A responses, or hypothermia after 8-OH-DPAT (0.5 mg/kg) which is thought to reflect presynaptic 5-HT1A activity.
PROCESS_OF	Experience with the use of Holter monitoring of <s> Disease or Syndrome </s> <o> Human </o> using the Soviet cardiocomplex Lenta-MT.
INTERACTS_WITH	These results provide evidence that elevated levels of central <s> Amino Acid, Peptide, or Protein </s> may trigger <o> Amino Acid, Peptide, or Protein </o> transcription selectively in the PVN.
NotValid	With the combination of both hormones, intermediate values are obtained, suggesting an inhibition of <o> Gene or Genome </o> on <s> Hormone </s>-induced osteogenesis.
INTERACTS_WITH	Effect of <o> Hormone </o> and electroacupuncture (EA) on NK cell activity, <s> Amino Acid, Peptide, or Protein </s> production and POMC-derived peptides in traumatic rats.
NotValid	The effect of orally administered <o> Organic Chemical </o> on the sleeping time of mice, rats, and rabbits given barbiturates, ether, chloroform, <s> Organic Chemical </s>, chloral hydrate, alcohol, or acetaldehyde by injection.
NotValid	The activities of neither superoxide dismutase, hemoperoxidase/catalase, <s> Amino Acid, Peptide, or Protein </s>, nor haloperoxidase were enhanced under the influence of <o> Hormone </o>; glutathione S-transferase activity increased only slightly.
NotValid	<s> Organic Chemical </s>- and NBD-taurine accumulation is <o> Inorganic Chemical </o> dependent because inhibition was not found when uptake was performed in the presence of NaNO3 in place of chloride.
NotValid	Estrogenic and <s> Pharmacologic Substance </s> effects of <o> Organic Chemical </o>, MER-25 and CN-55,945-27 on the rat uterus and vagina.
PROCESS_OF	Plasma levels of insulin, C-peptide and glucose were monitored for 24 hours after a single injection of a mixture of regular and protamine zinc insulin in 22 <s> Finding </s> <o> Human </o>.
AFFECTS	These studies have the potential for significant implications related to the clinical care of <o> Human </o> affected by EoE and <s> Neoplastic Process </s>.
PREDISPOSES	OBJECTIVE: <s> Disease or Syndrome </s> is associated with chronic inflammation of the adipose tissue, which contributes to obesity-associated <o> Pathologic Function </o> such as insulin resistance and type 2 diabetes.
PROCESS_OF	Kinetics of mast cell, fibroblast, and epidermal cell prolife<o> Mammal </o>ion during <s> Pathologic Function </s> in the neonatal rat.
ADMINISTERED_TO	Two hundred five <o> Human </o> with symptomatic first- and second-degree hemorrhoids were randomized to receive either conventional rubber band <s> Therapeutic or Preventive Procedure </s> or triple rubber band ligation.
INTERACTS_WITH	<s> Pharmacologic Substance </s> might interact with this <o> Amino Acid, Peptide, or Protein </o>, leading to inhibition of electrolyte transport.
NotValid	Each animal then received either <o> Amino Acid, Peptide, or Protein </o> or TNF in BSA by tail <s> Body Part, Organ, or Organ Component </s>.
DIAGNOSES	<s> Diagnostic Procedure </s> and rapid initiation of a combined immunosuppressive therapy such as corticosteroids and cyclophosphamide seem to be important in controlling the disease and avoiding persistent <o> Disease or Syndrome </o>.
INTERACTS_WITH	Effect of <s> Organic Chemical </s> on the <o> Amino Acid, Peptide, or Protein </o> activity of Mycobacterium tuberculosis.
PREVENTS	With regard to prevention of <o> Disease or Syndrome </o> in general surgery, there is no statistically significant difference between prevention with 2 X 2500 IU <s> Pharmacologic Substance </s>-DHE and 2 X 5000 IU heparin.
COMPARED_WITH	Recently, genome-wide A-to-I RNA editing is discovered in <s> Fungus </s>, involving adenosine deamination mechanisms distinct from <o> Animal </o>.
STIMULATES	Heavy <s> Organic Chemical </s> users show increased serum <o> Biologically Active Substance </o> levels: evidence from proteomic analyses.
ASSOCIATED_WITH	<s> Amino Acid, Peptide, or Protein </s> is differentially expressed in GTD and is important for <o> Neoplastic Process </o> pathophysiology, protecting trophoblast cells from death and playing a role in their differentiation and functionality.
PREDISPOSES	To test the hypothesis that <s> Amino Acid, Peptide, or Protein </s> uncoupling might contribute to <o> Disease or Syndrome </o>, the diet was supplemented with tetrahydrobiopterin (BH(4)).
INHIBITS	Inhibition of <o> Amino Acid, Peptide, or Protein </o> in vivo by l-<s> Amino Acid, Peptide, or Protein </s> resulted in the accumulation of alanine in situations involving high rates of gluconeogenesis from endogenous amino acids.
NotValid	Inhibition of <o> Gene or Genome </o> by <s> Organic Chemical </s> on the isolated guinea pig ileum.
PROCESS_OF	A detailed retrospective analysis of 136 <o> Human </o> with early <s> Neoplastic Process </s> treated at the University of Louisville, Radiation Center from October, 1953 to December, 1975 was done.
INTERACTS_WITH	The substitution of amino acid 90 by the closely related amino acids, such as <s> Amino Acid, Peptide, or Protein </s> and Gly, also showed decreased sensitivity to AZTTP, <o> Inorganic Chemical </o>, and PFA.
TREATS	Clinical and metabolic research in <o> Patient or Disabled Group </o> treated with prednisone and <s> Pharmacologic Substance </s>.
NotValid	A novel <s> Pharmacologic Substance </s> mechanism of ebselen involving ebselen diselenide, a substrate of mammalian thioredoxin and <o> Amino Acid, Peptide, or Protein </o>.
ISA	It should be distinguished from other types of <o> Pathologic Function </o> - such as atrial flutter, atrial ectopic tachycardia, permanent <s> Disease or Syndrome </s>, and ventricular tachycardia.
NotValid	The increase in [Ca2+]i by <s> Organic Chemical </s> (10(-6) M) was abolished by removing the extracellular Ca2+, but was not affected by thapsigargin, a <o> Gene or Genome </o> inhibitor.
STIMULATES	<s> Amino Acid, Peptide, or Protein </s> itself could augment polyclonal <o> Gene or Genome </o> production in concomitant inhibition of polyclonal IgM and IgG1 production.
CAUSES	Since electrophysiological correlates of <s> Amino Acid, Peptide, or Protein </s>-induced <o> Disease or Syndrome </o> (LID) are almost unknown, changes of striatal dopamine (DA) transmission and electrophysiological activity of the substantia nigra pars reticulata (SNr) were recorded before and after acute L-dopa administration in sham-operated and 6-hydroxydopamine (6-OHDA)-lesioned rats that were previously treated with vehicle or L-dopa for 10 days.
PROCESS_OF	Reoxygenation of experimental <s> Neoplastic Process </s> following single, massive doses of radiation may be different from that occurring in <o> Human </o> tumors during the course of multifraction radiotherapy.
COEXISTS_WITH	Chronic myelogenous leukemia (CML) is a clonal <s> Neoplastic Process </s> that is characterized by the presence of a <o> Cell or Molecular Dysfunction </o> between chromosomes 9 and 22 and results in the formation of the Philadelphia (Ph1) chromosome and is present in most of CML patients.
INTERACTS_WITH	Effects of biopolymers and magnesium on the <s> Amino Acid, Peptide, or Protein </s> inhibition of <o> Amino Acid, Peptide, or Protein </o> synthesis and the synergistic action of mikamycins A and B.
STIMULATES	Synthesis of some <o> Gene or Genome </o> in lymphocytes stimulated by <s> Amino Acid, Peptide, or Protein </s>.
DISRUPTS	On the other hand, the <s> Organic Chemical </s> concentration and the indigenous microorganisms inhibited the <o> Organism Function </o> and survival of the strain in short-term incubations.
INTERACTS_WITH	The effect of <o> Antibiotic </o> on the excretion of <s> Organic Chemical </s> compounds.
STIMULATES	Exposing cells to phorbol myristate acetate (PMA) or <s> Pharmacologic Substance </s> (db cAMP) enhanced the secretion of sc<o> Gene or Genome </o> and two-chain u-PA, whereas 1-(5-isoquinolinylsulfonyl)-2-methylpiperazine (H7) decreased scu-PA secretion, indicating that it is enhanced by protein kinase C (PKC) as well as by cAMP in NY cells.
COEXISTS_WITH	A plea is made for all female patients with hydrocephalus to have a ventriculoperitoneal shunt rather than a ventriculoatrial one, with a view to reduction of <s> Pathologic Function </s> in <o> Disease or Syndrome </o>.
INTERACTS_WITH	Effect of a single injection of <s> Amino Acid, Peptide, or Protein </s> on urinary <o> Hormone </o> and the vaginal smear in amenorrheic women.
NotValid	The effect of <o> Antibiotic </o> on the formation of <s> Amino Acid, Peptide, or Protein </s> in typhus infections.
NotValid	Comprehensive binary interaction mapping of tau phosphotyrosine sites with SH2 domains in the human genome: Implications for the rational design of self-inhibitory <s> Amino Acid, Peptide, or Protein </s> to target tau hyperphosphorylation signaling in <o> Disease or Syndrome </o>.
INTERACTS_WITH	The effect of <s> Amino Acid, Peptide, or Protein </s> upon the <o> Amino Acid, Peptide, or Protein </o> and methyl alpha-D-glucoside transport systems of rat renal brush-border membranes.
STIMULATES	<s> Amino Acid, Peptide, or Protein </s> caused a time-dependent secretion of the granule markers gelatinase and <o> Gene or Genome </o> but no liberation of myeloperoxidase and minimal production of A alpha(1-21), a specific cleavage product of fibrinogen generated by elastase, as markers for the azurophilic granule.
NotValid	The attachment of BCG to purified <o> Amino Acid, Peptide, or Protein </o> in vitro was dose dependent and was inhibited by <s> Amino Acid, Peptide, or Protein </s>.
ISA	The values of formation constant and free energy change vary with alcohol and ester chain length, which suggests that the strengths of the intermolecular O-H...O=C bonds are shown to be dependent on the alkyl group of acrylic esters and the 1-<o> Organic Chemical </o> and the results shows that the proton donating ability of 1-alcohols is in the order: <s> Organic Chemical </s><1-butanol<1-pentanol and the accepting ability of acrylic esters is in the order: methyl methacrylate<ethyl methacrylate<butyl methacrylate.
NotValid	Compared to the control group, synthesis and deposition of <s> Amino Acid, Peptide, or Protein </s> were increased in <o> Body Part, Organ, or Organ Component </o> in groups P2, P3, and P4 by 7.51%, 10.62%, and 62.93%, respectively, and in thigh muscles by 61.05%, 78.95%, and 89.52%, respectively.
TREATS	Twenty <o> Patient or Disabled Group </o> were treated by a surgical procedure, namely two <s> Therapeutic or Preventive Procedure </s> and eighteen colectomies.
DIAGNOSES	<s> Diagnostic Procedure </s> revealed <o> Pathologic Function </o> on the esophageal wall where the aneurysmal lesion had touched before operation.
NotValid	Four <o> Patient or Disabled Group </o> underwent partial resection, 8 lobectomy, 1 <s> Therapeutic or Preventive Procedure </s>, 1 muscle prombage and thoracoplasty.
INHIBITS	Failure of in vitro inhibition of <o> Gene or Genome </o> by <s> Organic Chemical </s>.
NotValid	Forced overexpression of SSI-1 complementary DNA interfered with IL-6- and <s> Amino Acid, Peptide, or Protein </s>-mediated apoptosis and macrophage differentiation of M1 cells, as well as IL-6 induced tyrosine-phosphorylation of a receptor glycoprotein component, gp130, and of <o> Amino Acid, Peptide, or Protein </o>.
NotValid	The <o> Human </o> of the implanted tumors was documented by Southern blot analysis using human repetitive <s> Biologically Active Substance </s> as a probe.
USES	Use of the toluene-<o> Pharmacologic Substance </o> system for <s> Laboratory Procedure </s> of alpha-keto corticoids.
TREATS	An evaluation of etiologic factors and <s> Therapeutic or Preventive Procedure </s> in 665 infertile <o> Family Group </o>.
NotValid	The inaccuracy of cancer registries at oncological dispensaries is due to the incomplete and delayed supply of statistical data on cancer patients and <o> Finding </o> from neoplasms by the district oncological service authorities, treated cancer patients and <s> Health Care Activity </s> given--by general clinical hospitals and diagnoses of cancer established post-mortem or shortly before death--by the local authorities of general medical services.
AFFECTS	CONCLUSIONS: The <s> Gene or Genome </s> Codon399 Gln/Gln allele may be associated with better <o> Neoplastic Process </o> regression, and is suggested as a promising predictive factor for outcome for locally advanced NPC.
COEXISTS_WITH	Injections of ovine prolactin had no effect on the plasma calcium or <s> Biologically Active Substance </s> levels of sham-operated and parathyroidectomized newts conditioned in tap water or in a 0.6% <o> Inorganic Chemical </o> containing 10 meq calcium/liter.
NotValid	A case report is presented in which <o> Pharmacologic Substance </o> <s> Medical Device </s> was found to be the source of common duct stone formation after cholecystectomy.
TREATS	These results confirm <s> Therapeutic or Preventive Procedure </s> as a possible operative treatment in <o> Patient or Disabled Group </o>.
NotValid	By contrast, when compared with baseline values, subjects treated with <s> Biologically Active Substance </s> had significant improvement in FMD (9.1+/-5.8% vs. 11.7+/-4.4%, p=0.02) that was accompanied by decreased plasma triglycerides (117+/-73mg/dl vs. 86+/-44mg/dl, p=0.001) and <o> Amino Acid, Peptide, or Protein </o> levels (8.9+/-2.3pg/ml vs. 6.8+/-2.7pg/ml, p=0.001), and a trend towards increased plasma adiponectin levels (7.8+/-4.5microg/ml vs. 9.5+/-5.1microg/ml, p=0.09).
INHIBITS	The <s> Amino Acid, Peptide, or Protein </s> catalyzed the anaerobic oxidation of reduced nicotinamide adenine dinucleotide, and appeared to transfer electrons from <o> Amino Acid, Peptide, or Protein </o>(1) to nitrate.
ADMINISTERED_TO	Comparative study of the vasoreactivity of isolated <o> Human </o> cortical and juxtamedullary glomeruli using <s> Organic Chemical </s> and dopamine.
INTERACTS_WITH	There was a nonspecific binding of <o> Amino Acid, Peptide, or Protein </o> against lysozyme, human chorionic gonadotropin and alpha 1-<s> Amino Acid, Peptide, or Protein </s> in normal and tumor cells.
PREVENTS	Prevention of interleukin 2-induced <o> Injury or Poisoning </o> in guinea pigs by <s> Organic Chemical </s>.
NotValid	A P2 <s> Nucleic Acid, Nucleoside, or Nucleotide </s> receptor of broad <o> Pharmacologic Substance </o> specificity is also present on these cells and activates PPI turnover in the absence of a generalized increase in plasma membrane permeability.
NotValid	In a fourth patient, with isolated congenital, pyridoxine-responsive sideroblastic anemia, the erythroid <o> Gene or Genome </o> mRNA was normal and a low enzyme activity was strikingly enhanced by <s> Organic Chemical </s> albeit to subnormal levels.
INTERACTS_WITH	Influence of <o> Nucleic Acid, Nucleoside, or Nucleotide </o> on the utilization of <s> Nucleic Acid, Nucleoside, or Nucleotide </s> by Lactobacillus acidophilus.
INTERACTS_WITH	<s> Amino Acid, Peptide, or Protein </s> (L-Arg), that is a substrate for <o> Amino Acid, Peptide, or Protein </o>, stimulates the release of pancreatic islet hormones but the mechanism of this stimulation is unknown.
COEXISTS_WITH	At 77 K, HFPM shows phosphorescence in pure ethanol, and in <s> Hazardous or Poisonous Substance </s> in presence of <o> Hazardous or Poisonous Substance </o>.
INTERACTS_WITH	Differential effects of neonatally administered <o> Amino Acid, Peptide, or Protein </o> on the ultradian pattern of circulating <s> Amino Acid, Peptide, or Protein </s> regulating expression of sex-dependent forms of cytochrome P450.
USES	In this paper we have demonstrated that <s> Therapeutic or Preventive Procedure </s> of chloroplasts with hydroxylamine plus <o> Pharmacologic Substance </o> at pH 7.5 in the presence of Mg(2+) followed by washing to remove the amine is a highly reliable technique for this purpose.
PROCESS_OF	Comparative trial of single-dose ciprofloxacin and ampicillin plus probenecid for <o> Therapeutic or Preventive Procedure </o> of <s> Disease or Syndrome </s> in men.
NotValid	Pulmonary vascular structure was analysed in the lungs of 12 <o> Human </o> who had had a Fontan <s> Organism Function </s>, 11 of whom died.
TREATS	Chronic intestinal ischemia with severe <o> Disease or Syndrome </o> treated by <s> Therapeutic or Preventive Procedure </s> of the superior mesenteric artery.
CAUSES	<o> Injury or Poisoning </o> from repeated doses of <s> Organic Chemical </s> in children: assessment of causality and dose in reported cases.
INTERACTS_WITH	Effect of <s> Pharmacologic Substance </s> on <o> Amino Acid, Peptide, or Protein </o>.
NotValid	<s> Organic Chemical </s> also inhibited the veratridine stimulated release of endogenous <o> Gene or Genome </o> and glutamate with similar potency to the inhibition of 3H-D-aspartate efflux.
NotValid	We have previously shown that erythroid differentiation of Friend murine leukemia cells by <s> Organic Chemical </s> results in a decrease in sialic acid content and <o> Gene or Genome </o> negative surface charge.
NotValid	Sudden death following <s> Therapeutic or Preventive Procedure </s> for a <o> Injury or Poisoning </o>.
INHIBITS	ON THE INACTIVATION OF <o> Amino Acid, Peptide, or Protein </o> BY <s> Amino Acid, Peptide, or Protein </s>.
NotValid	Naturally acquired serum antiadherence activity was identified in both <s> Pharmacologic Substance </s> (IgG) and IgA antibody classes, whereas, as expected, only IgG antibody was present in <o> Age Group </o> receiving the parenteral vaccine.
NotValid	Pseudopeptides of the achetakinin insect neuropeptide family were synthesized by replacing the <s> Amino Acid, Peptide, or Protein </s> blocks <o> Amino Acid, Peptide, or Protein </o>-, Phe-Tyr-, and Phe-Tyr-Pro- of the active-core pentapeptide Phe-Tyr-Pro-Trp-Gly-NH2 with hydrocinnamic acid, 6-phenylhexanoic acid, and both 9-phenylnonanoic and 6-phenylhexanoic acid, respectively.
NotValid	Since the food has not been taken into consideration renewed observations are needed to determine if the relationship found in <s> Pharmacologic Substance </s> is also true for the human <o> Age Group </o>.
COEXISTS_WITH	In the case presented (a man of 64) the X-ray picture resembled the irregular mass <o> Pathologic Function </o> and bronchial amputations characteristically associated with <s> Neoplastic Process </s> of the lung.
NotValid	When comparing clinical test values between the groups, low values of white blood cell count (P less than 0.05, P less than 0.01) and erythrocyte sedimentation rate (P less than 0.05) were observed in group III with cesarean section, and significant decreases in <s> Laboratory Procedure </s> (P less than 0.05) and <o> Amino Acid, Peptide, or Protein </o> (P less than 0.01, P less than 0.001) were observed in group III with total abdominal hysterectomy.
TREATS	We believe that proximal thoracic duct <s> Therapeutic or Preventive Procedure </s> is a relatively simple yet conclusive means of control of <o> Disease or Syndrome </o>.
